id,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,host_listing_count,availability_365
4278801,10299375,Dimitrios,Manhattan,Chelsea,40.75016065,-73.99674109,Entire home/apt,280,8,1,10/13/14,0.4,1,77
3445496,615024,Alice,Manhattan,Upper West Side,40.77487643,-73.97858588,Entire home/apt,190,1,0,,,1,162
3173882,12654398,Samuel,Manhattan,Alphabet City,40.72826552,-73.97765483,Private room,99,2,1,6/10/14,0.1,1,193
4802405,19285185,Joel,Brooklyn,Clinton Hill,40.69515393,-73.96188258,Entire home/apt,149,3,0,,,3,123
1797860,2003767,Amy,Manhattan,Upper East Side,40.76949821,-73.9497989,Shared room,87,1,66,11/30/14,4.6,1,360
532860,2527183,Maya Emily,Manhattan,Upper West Side,40.79790379,-73.96726937,Entire home/apt,260,5,2,9/23/12,0.1,2,365
4672059,1358567,Jolie,Manhattan,Lower East Side,40.72177026,-73.98974172,Entire home/apt,290,2,0,,,2,120
2059791,10544301,Jena,Manhattan,Upper West Side,40.7914176,-73.96725628,Entire home/apt,275,7,1,7/7/14,0.2,1,365
4156960,21571077,Evgeniya,Queens,Astoria,40.7631386,-73.91690098,Entire home/apt,50,1,0,,,1,79
2050677,8754881,Scott,Manhattan,Upper West Side,40.78093827,-73.9735878,Entire home/apt,187,3,13,12/27/14,1.1,1,4
28224,121427,Cristina,Manhattan,Upper West Side,40.78275838,-73.98197535,Entire home/apt,150,1,43,11/21/14,0.8,1,2
1142338,6264697,Sofya,Manhattan,Upper East Side,40.76826828,-73.95479545,Entire home/apt,161,1,29,12/7/14,1.5,1,296
234334,652642,John,Brooklyn,Williamsburg,40.71918982,-73.96280289,Shared room,70,2,3,3/26/13,0.1,25,365
2003807,10317189,Edouard,Manhattan,Upper West Side,40.79320698,-73.96940436,Entire home/apt,1000,1,0,,,1,365
4573564,7316016,Leah,Manhattan,Chelsea,40.7431119,-73.9984555,Entire home/apt,200,1,0,,,1,41
3683551,17982973,Jo,Brooklyn,Lefferts Garden,40.66159321,-73.96146255,Entire home/apt,65,5,2,12/19/14,1.8,1,311
2339774,11951100,Wendell,Brooklyn,Flatbush,40.63395028,-73.95274956,Entire home/apt,150,2,15,12/26/14,2.3,1,330
2378379,12149881,William,Queens,Long Island City,40.74660428,-73.94564738,Entire home/apt,100,1,1,3/8/14,0.1,1,299
3404140,2440668,Nima,Manhattan,Upper West Side,40.79253721,-73.97184996,Private room,145,1,7,11/3/14,1.8,1,356
1076797,5925222,Sophia,Manhattan,Upper West Side,40.80149249,-73.96003292,Private room,65,6,9,12/22/14,0.4,1,257
4746845,5538468,Maria,Manhattan,Upper East Side,40.77393515,-73.95070537,Entire home/apt,119,1,0,,,1,123
632974,3149370,Andrea,Manhattan,Lower East Side,40.71679706,-73.98978932,Private room,80,2,22,12/28/14,1.1,1,344
945761,5124323,Tamsin,Brooklyn,Park Slope,40.66273019,-73.98418007,Entire home/apt,160,3,3,5/19/14,0.2,1,167
1086322,2635863,Rima,Brooklyn,Clinton Hill,40.69210986,-73.95916827,Entire home/apt,200,1,30,12/14/14,3,1,361
1481753,2431431,Jill & Dan,Queens,Astoria,40.76626021,-73.92717057,Private room,80,4,31,12/23/14,1.9,1,350
633276,1568517,Karl & Catherine,Queens,Long Island City,40.74608624,-73.94690596,Private room,108,1,40,1/1/15,1.4,2,363
3183475,15274183,Yolande,Brooklyn,Clinton Hill,40.68713604,-73.96088863,Private room,85,3,0,,,1,357
4473664,10932161,Pat,Manhattan,Murray Hill,40.74664938,-73.97366704,Entire home/apt,250,2,1,12/15/14,1,1,157
1439162,7460181,Geraldine,Brooklyn,Bedford-Stuyvesant,40.6823811,-73.93795124,Entire home/apt,110,3,57,12/22/14,3.4,1,304
969057,2394642,Steffan,Queens,Astoria,40.75503822,-73.93576909,Entire home/apt,305,2,11,12/10/14,0.8,4,306
1171742,2917761,Barbery,Brooklyn,Clinton Hill,40.6869111,-73.96813438,Entire home/apt,150,5,3,9/2/14,0.3,1,365
4494215,9163441,Paul,Brooklyn,East Flatbush,40.64104355,-73.93460255,Entire home/apt,149,3,1,1/1/15,1,2,343
1217421,6643306,Taylor,Brooklyn,Williamsburg,40.71741482,-73.94376482,Entire home/apt,120,1,2,8/6/13,0.1,1,255
450856,1984725,Pilar,Manhattan,Lower East Side,40.72071754,-73.98312904,Entire home/apt,180,2,6,12/8/12,0.2,1,324
2771668,4087416,Julian,Brooklyn,Williamsburg,40.71071284,-73.96424249,Private room,100,1,31,12/14/14,3.7,8,322
51572,237329,Lee,Manhattan,Chelsea,40.7485904,-73.99670871,Private room,75,1,155,11/18/14,3,1,365
764138,4028340,Nina,Manhattan,Upper West Side,40.78009205,-73.97785252,Entire home/apt,200,2,19,10/19/14,1,1,364
772478,1797571,Travis And Brittany,Brooklyn,Gowanus,40.67933679,-73.98377791,Private room,80,6,5,9/21/14,0.2,1,356
1830387,1002532,Erin,Manhattan,Upper West Side,40.80044294,-73.96324368,Private room,39,1,19,11/9/14,1.5,2,358
2607490,9479166,Robert,Manhattan,Hudson Square,40.72850477,-74.00265155,Entire home/apt,180,1,16,12/17/14,2.1,1,362
1929613,1841169,Clara,Manhattan,Upper East Side,40.76698129,-73.96140942,Entire home/apt,180,2,1,6/9/14,0.1,1,274
4821955,24830445,Alexandra,Brooklyn,Bay Ridge,40.63682749,-74.02326046,Private room,30,7,0,,,1,6
903575,3413390,Katia,Manhattan,Battery Park City,40.70404353,-74.01657166,Entire home/apt,180,1,3,9/18/14,0.2,1,309
3642325,16916853,Michelle,Brooklyn,Sheepshead Bay,40.58363094,-73.93552957,Entire home/apt,260,3,1,10/25/14,0.4,2,365
3043021,4411686,Marie,Brooklyn,Williamsburg,40.71408776,-73.95614189,Private room,80,1,3,12/1/14,0.8,1,207
1732322,5033495,Nicola,Manhattan,Chelsea,40.74406678,-73.99545748,Entire home/apt,185,4,28,1/2/15,2.5,1,267
1086453,5240225,Nate,Manhattan,Chelsea,40.74704461,-73.9948056,Entire home/apt,135,1,17,12/17/14,0.8,1,336
3778926,721596,Nicholas,Manhattan,Greenwich Village,40.72916421,-73.9999104,Entire home/apt,300,3,0,,,1,0
3164997,15998942,David,Queens,Astoria,40.77220674,-73.92492615,Entire home/apt,150,1,4,10/13/14,1,1,354
2235455,3011547,Wendy,Brooklyn,Boerum Hill,40.68650137,-73.98553922,Entire home/apt,800,3,0,,,3,365
2509656,2172242,Kenneth,Brooklyn,Williamsburg,40.7120388,-73.96315424,Private room,69,1,40,12/29/14,4.7,2,322
846472,1000639,Marci,Brooklyn,Fort Greene,40.68774951,-73.97100197,Private room,125,1,42,12/14/14,2,2,365
2378593,6690651,Rebecca,Manhattan,Alphabet City,40.72169129,-73.98016731,Private room,100,3,27,12/12/14,2.7,1,361
4494369,23312792,Devony,Brooklyn,Brooklyn Heights,40.69575938,-73.99403574,Entire home/apt,250,1,0,,,1,0
2926993,1401835,Danielle,Brooklyn,Williamsburg,40.71236087,-73.9583077,Entire home/apt,289,1,0,,,3,352
2599316,8015397,Samuel,Manhattan,Alphabet City,40.72467579,-73.98239003,Entire home/apt,200,1,11,11/10/14,1.3,1,365
3924325,20278196,Stephanie,Brooklyn,East Flatbush,40.66336344,-73.92655938,Private room,150,1,0,,,3,365
2476535,3399732,Aryo,Manhattan,Upper East Side,40.7803391,-73.94836768,Entire home/apt,120,1,18,12/19/14,2.3,2,359
633250,3151620,Soha,Manhattan,Upper West Side,40.80144434,-73.96345437,Private room,95,7,13,8/9/14,0.5,2,365
4484899,8713930,Zane,Manhattan,Alphabet City,40.72907845,-73.97900798,Entire home/apt,225,1,0,,,1,34
379391,1905361,Gillian,Brooklyn,Clinton Hill,40.68455462,-73.9663139,Private room,130,2,1,4/26/14,0.1,1,365
1026485,2910065,Crystal,Manhattan,Lower East Side,40.72129833,-73.98472339,Entire home/apt,120,3,16,10/2/14,0.9,1,28
598583,2844337,Lara,Manhattan,Chelsea,40.74052638,-74.00106543,Entire home/apt,140,5,45,12/15/14,1.5,4,331
4311591,972866,Audrey,Brooklyn,Flatbush,40.63683017,-73.94605059,Private room,69,3,0,,,8,365
4704813,24319884,Pete & Laurie,Manhattan,Upper East Side,40.77043794,-73.95058868,Entire home/apt,275,7,0,,,1,9
4428906,2119928,Rachael,Brooklyn,Park Slope,40.6642053,-73.98705756,Entire home/apt,400,1,1,11/30/14,0.9,1,108
169464,806774,Ali & Justin,Brooklyn,Williamsburg,40.70667077,-73.96524063,Entire home/apt,125,1,31,12/29/14,0.7,1,38
3478156,1832742,Josh,Manhattan,Lower East Side,40.71511489,-73.98768367,Entire home/apt,199,1,1,10/27/14,0.4,5,365
1362512,7169396,Joe,Brooklyn,Williamsburg,40.7074819,-73.93721137,Entire home/apt,195,3,24,12/15/14,1.4,1,323
4550494,785283,Melinda,Queens,Astoria,40.77648369,-73.91594863,Entire home/apt,175,2,3,12/16/14,3,1,8
758921,3999636,Mercedes,Manhattan,Upper West Side,40.79836631,-73.96916162,Entire home/apt,175,4,3,6/20/14,0.1,1,40
4311647,2030245,David,Queens,Astoria,40.75551855,-73.92419401,Private room,70,2,6,12/10/14,2.3,1,365
3908088,20243153,Manna,Brooklyn,Clinton Hill,40.68473475,-73.95925821,Private room,75,1,9,12/24/14,2,1,364
3137906,3814039,Natalie,Brooklyn,Williamsburg,40.70990381,-73.9509987,Private room,65,7,3,12/11/14,0.5,1,236
72965,33405,Siobhan,Brooklyn,Williamsburg,40.72436012,-73.96168986,Entire home/apt,130,4,18,10/7/14,0.4,1,355
2331289,315021,Cory,Brooklyn,Williamsburg,40.71026223,-73.95991026,Entire home/apt,359,1,7,11/23/14,0.7,2,276
43533,190143,Alkis,Queens,Ditmars / Steinway,40.77800302,-73.90616679,Private room,85,1,3,10/17/13,0.1,1,365
3624488,16536922,Alex,Manhattan,Hell's Kitchen,40.76468093,-73.9881306,Private room,95,1,19,12/19/14,3.5,3,350
2837705,1604741,Joanne,Queens,Astoria,40.75559194,-73.92525169,Private room,75,1,1,8/10/14,0.2,1,365
4077398,4265971,Iris,Manhattan,Lower East Side,40.71743575,-73.98532843,Private room,109,1,5,10/14/14,1.4,1,365
3370942,17007027,John,Manhattan,Greenwich Village,40.73210671,-73.99401528,Entire home/apt,340,1,1,11/8/14,0.5,3,365
4616151,23897327,Drew,Queens,Astoria,40.7599676,-73.94005485,Private room,40,1,2,12/1/14,1.6,2,18
3970345,363472,Barry,Manhattan,Alphabet City,40.72019444,-73.98089247,Entire home/apt,150,8,0,,,1,365
543826,2672587,Cy,Brooklyn,Boerum Hill,40.68783553,-73.99094372,Private room,90,3,21,11/2/14,0.7,1,349
557929,603719,Mike,Manhattan,Upper West Side,40.79784379,-73.97142722,Private room,150,1,11,11/9/14,0.4,1,33
4803669,3322859,Yelena,Manhattan,Upper East Side,40.76776889,-73.9670428,Entire home/apt,99,4,0,,,1,348
4822324,24832100,Lindsay,Manhattan,Upper East Side,40.7617179,-73.9607374,Entire home/apt,175,1,0,,,1,9
1878642,9782866,Ronald,Manhattan,Murray Hill,40.74855397,-73.97700171,Entire home/apt,195,4,1,1/7/14,0.1,1,0
2337395,590565,Haris,Manhattan,Murray Hill,40.74822726,-73.97266204,Entire home/apt,199,5,0,,,1,365
2772059,4087416,Julian,Brooklyn,Williamsburg,40.71217749,-73.96437029,Private room,100,1,22,12/18/14,3.1,8,339
4823264,2020730,Eliot,Manhattan,Chelsea,40.74279087,-73.99832849,Entire home/apt,400,4,0,,,2,3
3820642,19651615,Christopher,Manhattan,Upper East Side,40.76834053,-73.95728491,Entire home/apt,225,1,0,,,1,122
4484663,23267058,Annina,Manhattan,Upper East Side,40.77071217,-73.94937349,Private room,100,1,3,1/1/15,3,1,84
4681741,2652244,Amit,Manhattan,Greenwich Village,40.73159902,-73.99324656,Entire home/apt,210,5,0,,,1,10
562524,2732948,Riomar,Queens,Astoria,40.76573388,-73.93048384,Private room,89,5,24,11/2/14,0.9,1,364
4639847,20587420,Kristina,Manhattan,Tribeca,40.71124659,-74.00976986,Entire home/apt,400,1,2,12/21/14,2,3,328
4091952,606022,Manel,Brooklyn,Flatbush,40.65150577,-73.95617496,Entire home/apt,120,1,1,10/10/14,0.4,1,87
2154960,10996781,Matt,Manhattan,Upper West Side,40.78022484,-73.97558828,Private room,85,1,7,12/1/14,0.7,1,339
3764301,1308518,Lorraine,Brooklyn,Clinton Hill,40.68835893,-73.95908923,Entire home/apt,100,14,2,11/28/14,0.9,2,355
762325,4010950,Jane,Queens,Long Island City,40.74411973,-73.95448963,Shared room,55,2,0,,,1,365
174779,835110,Charlotte,Brooklyn,Clinton Hill,40.68936423,-73.96354742,Entire home/apt,140,7,8,8/25/14,0.2,1,95
3469771,498781,Saron,Manhattan,Greenwich Village,40.73094867,-73.99839879,Entire home/apt,250,2,33,12/26/14,5.6,1,246
4831093,17000931,Meetra,Brooklyn,Gowanus,40.66861783,-73.99225816,Private room,150,1,0,,,3,365
4311825,119333,Tatiana,Brooklyn,Park Slope,40.68133624,-73.97619127,Entire home/apt,118,5,0,,,1,20
1344960,5927264,Diego,Manhattan,Upper West Side,40.78443361,-73.9804659,Entire home/apt,130,1,0,,,1,0
2738965,7693749,Evan,Queens,Astoria,40.77144465,-73.91036618,Entire home/apt,178,3,34,12/27/14,3.9,1,243
4252103,22065812,Lan,Manhattan,Chelsea,40.75415669,-73.99770678,Shared room,85,1,1,11/9/14,0.5,1,145
855246,4467917,Ms,Brooklyn,Boerum Hill,40.68614897,-73.99317234,Entire home/apt,180,2,11,5/29/14,0.5,2,345
1938868,10029780,Sachi,Manhattan,Lower East Side,40.71886544,-73.98227298,Private room,125,1,0,,,1,365
4429245,3736414,Erwin,Queens,Corona,40.73734147,-73.86400338,Entire home/apt,160,2,1,11/15/14,0.6,1,361
4636545,24007346,Rafal,Queens,Woodside,40.74657827,-73.89582423,Private room,30,5,1,12/11/14,1,1,18
2135489,8624212,Tommy & Leon,Brooklyn,Carroll Gardens,40.68362448,-73.99714173,Entire home/apt,148,2,16,12/9/14,1.6,1,365
4878501,18191905,Amy,Queens,Sunnyside,40.74208481,-73.92433995,Private room,45,2,0,,,1,342
2927389,14948294,Annabelle,Queens,Sunnyside,40.74532812,-73.91294341,Entire home/apt,85,4,0,,,1,0
2715833,3789687,Luke,Brooklyn,Bay Ridge,40.63641122,-74.02428583,Private room,45,1,2,8/18/14,0.2,1,340
4500272,2829908,Rahul,Manhattan,Murray Hill,40.74685272,-73.97598105,Entire home/apt,109,7,0,,,1,60
3511778,17681072,Brooks,Manhattan,Greenwich Village,40.73331246,-73.99409574,Entire home/apt,290,4,4,12/9/14,0.8,1,365
4776417,652642,John,Manhattan,Upper West Side,40.77366959,-73.99042591,Entire home/apt,250,3,0,,,25,330
1712170,8304751,Simon & Jessie,Brooklyn,Williamsburg,40.71651233,-73.95885811,Entire home/apt,225,4,3,12/1/14,0.2,2,154
922320,4959422,Jessie,Brooklyn,Williamsburg,40.71592616,-73.95450816,Entire home/apt,225,7,0,,,1,307
3665605,18586831,Tami,Manhattan,Upper West Side,40.79398936,-73.96515702,Entire home/apt,195,3,2,8/18/14,0.4,1,141
1742336,3064966,Cristina,Manhattan,Upper West Side,40.79340099,-73.9716795,Private room,145,3,0,,,2,251
1994981,10175050,Finn,Manhattan,Alphabet City,40.72489763,-73.97790521,Private room,110,1,0,,,1,365
2191591,11176329,Sabrina  - Jan,Manhattan,Upper East Side,40.78400551,-73.94862519,Entire home/apt,675,5,3,9/9/14,0.4,1,353
2725385,13834372,Lesa,Brooklyn,Williamsburg,40.70939901,-73.95758579,Entire home/apt,135,3,25,12/6/14,2.9,1,301
4303706,6005558,Alex,Brooklyn,Boerum Hill,40.68354375,-73.98912916,Entire home/apt,200,1,1,10/20/14,0.4,3,0
28907,124352,Lisa,Manhattan,Upper East Side,40.77800497,-73.94821549,Entire home/apt,150,5,9,11/27/14,0.2,1,350
3184158,16143573,Reco,Manhattan,Upper West Side,40.79718532,-73.96913452,Entire home/apt,130,1,22,1/1/15,4.2,1,350
4148537,1734691,Sveva,Manhattan,Chelsea,40.74419522,-74.00431295,Entire home/apt,300,10,0,,,1,82
1601955,2698515,Chandler & Jacki,Manhattan,South Street Seaport,40.70938612,-74.00120819,Entire home/apt,420,3,41,12/9/14,2.6,2,300
3255159,15810243,Jeremy,Brooklyn,Williamsburg,40.70827266,-73.95570484,Private room,100,1,0,,,1,185
1499635,1601577,Nimyan,Manhattan,Murray Hill,40.74775754,-73.97334655,Entire home/apt,250,4,6,9/20/14,0.4,1,43
4888136,25148920,Jiale,Brooklyn,Clinton Hill,40.68616896,-73.95984903,Private room,80,1,0,,,1,365
2581048,133781,Alessandro And Teah,Brooklyn,Sunset Park,40.64513044,-74.00703534,Entire home/apt,99,3,7,11/18/14,1.7,1,73
314259,1614523,A. Jamil,Staten Island,Elm Park,40.6276183,-74.14616679,Entire home/apt,80,2,74,11/30/14,2.3,1,358
4566012,871958,Anna,Brooklyn,Williamsburg,40.7107288,-73.96046122,Private room,80,2,2,12/28/14,1.7,1,364
749896,3941862,Phil,Brooklyn,Williamsburg,40.71889687,-73.95725083,Entire home/apt,195,1,1,3/22/14,0.1,1,363
2135658,10898351,Lorene,Manhattan,Lower East Side,40.71676453,-73.99087419,Private room,150,1,2,5/10/14,0.2,2,94
2781747,309329,Eilon,Brooklyn,Carroll Gardens,40.68234656,-74.00047072,Entire home/apt,109,25,0,,,3,365
3349666,16903183,Omar,Manhattan,Upper East Side,40.78116732,-73.95069399,Entire home/apt,200,1,0,,,1,174
4639646,24022391,Shasha,Brooklyn,Flatbush,40.63271821,-73.95242404,Private room,99,5,0,,,1,365
2051499,10513282,Daniel,Queens,Ditmars / Steinway,40.77440656,-73.90751762,Entire home/apt,85,1,9,10/21/14,0.7,1,362
1283701,6983607,Adam,Manhattan,Lower East Side,40.71543577,-73.99088618,Entire home/apt,140,2,5,11/2/14,0.3,1,5
1742471,2127723,Tavia,Queens,Sunnyside,40.74608653,-73.91405847,Entire home/apt,115,1,9,12/14/14,0.8,1,152
2075619,425176,Rahimeh,Manhattan,Upper West Side,40.79510403,-73.97701328,Entire home/apt,250,4,6,9/11/14,0.8,1,364
956065,5195645,NW Quincy,Brooklyn,Williamsburg,40.71379066,-73.95741083,Private room,140,2,2,9/18/14,0.1,1,365
871835,4597056,Tj,Manhattan,Greenwich Village,40.73307119,-73.99415528,Entire home/apt,151,2,33,11/29/14,1.6,1,15
2943724,15029400,Astoria,Queens,The Rockaways,40.60549119,-73.75546559,Private room,65,1,11,12/5/14,1.4,1,357
1551339,1796250,Jordyn,Manhattan,Upper West Side,40.78863627,-73.97888244,Entire home/apt,350,1,1,10/22/14,0.4,1,365
3984376,20160843,Christopher,Brooklyn,Williamsburg,40.71106758,-73.96234354,Entire home/apt,415,2,5,10/13/14,1.3,1,365
2975432,15176553,Ariel,Manhattan,Alphabet City,40.72322674,-73.98228271,Private room,100,5,1,6/2/14,0.1,1,307
4364041,22652270,Steve,Brooklyn,Williamsburg,40.70845823,-73.94264668,Entire home/apt,135,1,3,12/14/14,1.7,1,359
4134941,4667488,Steven,Brooklyn,Brooklyn,40.65171984,-73.9720593,Private room,75,1,7,12/29/14,2.5,1,354
1598033,7875272,Mary,Staten Island,Elm Park,40.62947042,-74.13378063,Entire home/apt,250,3,0,,,1,365
235281,1232627,Stefanie,Manhattan,Lower East Side,40.71774051,-73.98573547,Entire home/apt,225,1,6,11/7/14,0.2,1,365
830559,4350622,Rachel,Manhattan,Lower East Side,40.71456191,-73.98914826,Entire home/apt,125,2,16,12/9/14,0.7,1,358
4181102,908906,Jessie,Manhattan,Lower East Side,40.7171865,-73.98972053,Private room,130,2,7,12/29/14,2.4,2,360
2510394,12851900,Dominique,Queens,Long Island City,40.74262647,-73.95593906,Entire home/apt,395,7,7,12/3/14,0.9,1,357
2075802,8775389,Mimi,Manhattan,Lower East Side,40.72061754,-73.98576547,Private room,100,1,3,10/1/14,0.2,6,338
830655,4350923,Nolan,Brooklyn,Williamsburg,40.7040307,-73.94253401,Private room,70,5,1,10/7/14,0.3,1,333
909859,3343848,Laurence,Brooklyn,Park Slope,40.67339542,-73.97657393,Entire home/apt,466,3,18,11/2/14,0.8,1,0
4377721,22729401,Damaris,Queens,Ditmars / Steinway,40.78156739,-73.92011783,Private room,75,1,0,,,1,365
956267,5197052,Ahmet,Brooklyn,Williamsburg,40.71904308,-73.94203686,Entire home/apt,135,10,3,3/31/14,0.1,1,340
2673792,13596401,Rita & Gina,Manhattan,Chelsea,40.74460385,-73.99653054,Entire home/apt,179,4,12,11/21/14,2.8,1,348
3895930,20166817,Amitai,Brooklyn,Williamsburg,40.71930299,-73.94820258,Entire home/apt,150,2,13,12/15/14,2.8,1,137
2267008,2817864,Chad,Manhattan,Alphabet City,40.72304994,-73.98262156,Entire home/apt,500,3,0,,,1,318
4233321,21967612,Jacqueline,Manhattan,Hudson Square,40.72567837,-74.00941326,Entire home/apt,500,1,0,,,1,68
3165761,16057427,Jared,Manhattan,Upper East Side,40.77779721,-73.95661719,Entire home/apt,300,2,0,,,2,194
4364162,22652863,Max,Manhattan,Upper West Side,40.79220489,-73.97575235,Entire home/apt,1100,4,0,,,1,1
248997,1304519,Patrick,Manhattan,Lower East Side,40.71874371,-73.98567673,Entire home/apt,125,4,18,12/4/14,0.5,1,238
2049004,10502595,June,Queens,Sunnyside,40.74792606,-73.91756466,Entire home/apt,80,1,1,1/2/14,0.1,1,364
1428650,2712021,Laura,Brooklyn,Clinton Hill,40.68711031,-73.95949697,Private room,80,1,0,,,1,244
597198,1864866,Jana,Manhattan,Upper East Side,40.77002087,-73.94626694,Private room,90,1,62,12/28/14,2.1,1,340
4083306,21176915,Alejandro,Manhattan,Chelsea,40.74266722,-73.99858759,Entire home/apt,135,4,0,,,1,36
4377783,22729689,Steve,Manhattan,Chelsea,40.74404674,-73.99734173,Private room,150,1,10,12/18/14,4.6,1,365
1546145,8239633,Grover,Brooklyn,Williamsburg,40.71417305,-73.93806439,Private room,55,4,3,9/3/14,0.6,1,279
765150,4028172,Trilce,Brooklyn,Williamsburg,40.70720951,-73.93932598,Entire home/apt,200,7,14,1/10/14,0.5,1,343
4214393,11771519,Arthur,Manhattan,Greenwich Village,40.73297291,-73.99677103,Entire home/apt,200,1,0,,,2,117
1995444,10284899,Kara,Manhattan,Murray Hill,40.74681558,-73.98218596,Entire home/apt,225,3,0,,,1,184
2248323,714304,Ej,Bronx,Spuyten Duyvil,40.88243599,-73.91688841,Entire home/apt,99,1,4,8/19/14,0.5,1,365
3447114,4304695,Soo,Manhattan,Upper East Side,40.76298034,-73.9656938,Private room,75,1,1,9/3/14,0.2,1,293
1079511,4524825,Becky,Brooklyn,Williamsburg,40.70149322,-73.93605051,Entire home/apt,140,3,12,11/27/14,0.6,1,337
3755669,13318232,Amy,Brooklyn,Carroll Gardens,40.67767461,-73.99570105,Entire home/apt,170,1,0,,,1,342
904430,4837599,Shachar,Manhattan,Hell's Kitchen,40.76121795,-73.9918423,Entire home/apt,499,1,7,9/18/13,0.3,2,365
3821227,2600170,Camille,Brooklyn,Williamsburg,40.71760458,-73.95266555,Entire home/apt,250,3,0,,,1,92
4711070,24347671,Ioanna,Queens,Sunnyside,40.74607444,-73.91415173,Shared room,80,1,0,,,1,344
3643396,261282,John,Brooklyn,Williamsburg,40.71789096,-73.96469355,Entire home/apt,250,2,4,12/2/14,1.7,1,207
4083405,192154,Camila Jules,Manhattan,Lower East Side,40.71906195,-73.98998258,Entire home/apt,159,2,3,10/12/14,0.8,4,365
1712688,9033060,Rachel,Manhattan,Battery Park City,40.71177334,-74.01729972,Entire home/apt,400,1,0,,,1,365
1355095,3881311,Jeanann,Brooklyn,Williamsburg,40.71089232,-73.94145951,Private room,85,3,8,12/1/14,0.5,2,217
